"C, wt.%","Si, wt.%","Mn, wt.%","P, wt.%","S, wt.%","Ni, wt.%","Cr, wt.%","Mo, wt.%","Al, wt.%","N, wt.%","Ti, wt.%","Fe, wt.%","Nb, wt.%","B, wt.%","Cu, wt.%","V, wt.%","Zr, wt.%","W, wt.%","Sn, wt.%","Co, wt.%","O, wt,%","Ta, wt.%","As, wt%","Sb, wt.%",Length (mm),Width (mm),Thickness (mm),Test Temperature (C) ,Impact energy (J),DBTT,USE
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,50.12345679012333,44.5279831578946,66.58,131.8797906428824
0.2,0.0,0.3,0.0,0.0,4.5,1.8,0.5,0.0,0.0,0.0,92.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-105.156950672645,135.498489425981,-119.0,207.180317360036
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-120.575221238938,37.979094076655,-97.0,113.937282229965
0.21,0.0,0.0,0.0,0.0,3.7,1.86,1.02,0.0,0.0,0.0,93.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-150.099601593625,16.2468513853903,-88.0,198.3420274600677
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-40.5405405405405,23.5887592137591,1.2,138.1189938135205
0.23,0.25,1.4,0.0,0.0,0.9,0.15,0.5,0.0,0.0,0.0,96.54,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-59.7938144329897,5.36992840095467,33.0,180.8747574525961
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,74.8322147651006,52.9411764705882,91.38,146.6942248555843
0.23,0.22,1.31,0.025,0.018,0.7,0.003,0.51,0.0,0.009,0.0,96.9686,0.0,0.0004,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,26.4788732394366,17.6178660049627,81.0,119.2651156501981
0.24,0.41,1.52,0.028,0.023,0.43,0.08,0.49,0.0,0.0,0.0,96.589,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,19.8347107438016,27.431421446384,10.0,72.64149779436258
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,-90.842477893982,1.77646031016599,-73.0,4.985305979369034
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,-110.762891179307,0.183539285840533,-71.0,3.621285147495869
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-120.389884088514,8.61079219288166,-40.0,236.5355921583533
0.17,0.25,1.3,0.009,0.003,0.73,0.1,0.47,0.0,0.0,0.0,96.903,0.0,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,3.33,3.33,-100.113122171945,1.67303483703775,-68.0,9.25592903018461
0.17,0.28,1.39,0.01,0.01,0.56,0.0,0.49,0.0,0.0,0.0,97.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,3.33,3.33,-21.338004032258,5.71005917159762,-62.0,7.011393400514201
0.24,0.41,1.52,0.028,0.023,0.43,0.08,0.49,0.0,0.0,0.0,96.589,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-15.1187904967602,13.5007849293563,13.0,71.29178324518352
0.16,0.33,1.27,0.01,0.005,1.97,0.07,0.63,0.0,0.0,0.0,95.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,150.0,2.5,100.0,4.1
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-120.389884088514,72.6750861079219,-89.0,279.0274858683995
0.19,0.2,1.29,0.007,0.008,0.8,0.12,0.53,0.0,0.0,0.0,96.745,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-100.413223140495,21.1970074812966,-39.0,194.1906240579577
0.21,0.0,0.32,0.002,0.002,3.65,1.04,0.54,0.0,0.0,0.0,94.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.4651162790698,50.3225806451612,-37.0,180.568900607739
0.21,0.0,0.0,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-90.273556231003,110.480349344978,-90.0,232.7453757354476
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,3.33,-80.0004950495049,7.99512789281364,-106.0,8.934415955675817
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,147.402597402597,157.995079950799,16.0,153.6012520893074
0.22,0.53,1.35,0.18,0.012,0.62,0.0,0.53,0.0,0.0,0.0,96.418,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,5.0,5.0,61.2244897959184,3.0820143884892,117.0,13.17890957388901
0.08,0.11,1.33,0.007,0.003,0.83,0.0,0.43,0.0,0.0,0.0,97.13,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-54.9465681601525,29.5423023578363,-25.0,228.0253621135996
0.16,0.33,1.27,0.01,0.005,1.97,0.07,0.63,0.0,0.0,0.0,95.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,50.0,7.4,-50.0,8.0
0.21,0.0,1.36,0.0,0.0,0.92,0.21,0.49,0.0,0.0,0.0,96.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,31.8801089918257,209.565217391304,-14.0,269.3456061740204
0.22,0.53,1.35,0.18,0.012,0.62,0.0,0.53,0.0,0.0,0.0,96.418,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,5.0,5.0,268.163265306122,11.9251798561151,193.0,11.07579548953274
0.21,0.0,0.0,0.0,0.0,4.82,1.83,0.54,0.0,0.0,0.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-90.3386454183267,148.866498740554,-128.0,207.2860774233941
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,146.959459459459,167.509213759213,-12.0,149.3631194389393
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-40.0826978074356,44.1054091539527,-11.0,267.2479373375093
0.17,0.25,1.3,0.009,0.003,0.73,0.1,0.47,0.0,0.0,0.0,96.903,0.0,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,3.33,3.33,-21.7194570135746,8.28920505848684,-68.0,9.25592903018461
0.21,0.26,1.2,0.0,0.0,0.28,0.23,0.05,0.02,0.0,0.0,97.695,0.0,0.0,0.05,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-5.6843418860808e-14,306.364617044228,-14.0,348.3967600970919
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,99.5575221238937,82.2299651567944,-84.0,92.73747286018671
0.16,0.22,1.33,0.008,0.004,0.76,0.22,0.51,0.0,0.0,0.0,96.691,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-80.0252844500632,15.0877192982455,-56.0,215.5666205463176
0.22,0.2,1.23,0.007,0.0022,0.86,0.21,0.49,0.0,0.0,0.0,96.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-50.0,15.3074027603513,-12.0,165.326765934577
0.21,0.25,1.24,0.007,0.002,0.88,0.21,0.47,0.008,0.0,0.0,96.689,0.0,0.0,0.03,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-0.194741966893872,211.426914153132,0.29,366.0234289557488
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,1.5,-140.176403326403,0.589367088607595,-138.0,0.9951566109026923
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,115.9820829412561,181.3552695068911,19.0,182.2459702887458
0.19,0.17,1.41,0.004,0.002,0.74,0.12,0.48,0.0,0.0,0.0,96.854,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,19.7424892703862,47.7404403244495,35.0,240.0663172362686
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,1.5,39.5224012474012,0.964556962025316,-95.0,0.9548354457248865
0.148,0.239,1.19,0.0,0.0,0.388,0.248,0.103,0.018,0.0,0.0,97.572,0.0,0.0,0.044,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,116.369171307455,404.635880757362,-44.0,403.9565440358332
0.18,0.14,1.38,0.003,0.003,0.71,0.26,0.47,0.0,0.0,0.0,96.804,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-100.413223140495,17.4563591022444,-28.0,224.8301124947341
0.16,0.37,0.74,0.01,0.005,1.9,0.09,0.61,0.0,0.0,0.0,96.06,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,100.0,8.0,-30.0,8.0
0.18,0.24,1.42,0.017,0.004,0.84,0.14,0.51,0.0,0.0,0.0,96.509,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,23.5294117647058,149.800796812748,12.0,217.8225165281674
0.21,0.0,0.52,0.002,0.002,3.63,1.86,0.54,0.0,0.0,0.0,93.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-5.09554140127386,96.0,0.42,226.6777091433815
0.2,0.0,1.4,0.002,0.0,0.9,0.15,0.0,0.0,0.0,0.0,97.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,23.432760364004,70.1818181818181,30.0,180.8444040773919
0.2,0.0,0.3,0.0,0.0,3.5,1.8,0.5,0.0,0.0,0.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-105.076741440377,92.0547945205479,-90.0,232.9347991749293
0.18,0.15,0.53,0.003,0.0011,0.64,0.15,0.0,0.0,0.0,0.0,98.3159,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,19.2881081081081,220.012547051443,-15.0,321.6199383855741
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-0.263435194942132,250.401836969001,-78.0,262.1754812879401
0.18,0.24,1.42,0.017,0.004,0.84,0.14,0.51,0.0,0.0,0.0,96.509,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,23.5294117647058,98.804780876494,12.0,217.8225165281674
0.23,0.26,0.66,0.01,0.022,0.85,0.35,0.59,0.0,0.0,0.0,96.998,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-73.9750445632798,7.92176039119809,14.0,85.69079983319754
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-29.3141592920354,67.2473867595818,-96.0,88.7528730385602
0.16,0.33,1.27,0.01,0.005,1.97,0.07,0.63,0.0,0.0,0.0,95.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-80.0,4.8,-50.0,8.0
0.2,0.23,1.35,0.012,0.015,0.75,0.2,0.5,0.0,0.0,0.0,96.623,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-101.514563106796,6.73796791443857,-48.0,214.6036725267183
0.17,0.28,1.39,0.01,0.01,0.56,0.0,0.49,0.0,0.0,0.0,97.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,3.33,3.33,-70.280947580645,0.798816568047335,-62.0,7.011393400514201
0.21,0.0,0.0,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,0.199203187250986,224.055415617128,-85.0,231.7587558678011
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,19.6984693697196,3.24640319558839,-49.0,3.320406967338977
0.2,0.0,0.33,0.002,0.0,3.57,1.87,0.1,0.0,0.0,0.0,93.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,0.0,237.147102526003,-106.0,233.8210410645047
0.2,0.0,0.3,0.0,0.0,3.5,1.0,0.5,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.0896860986547,192.14501510574,-107.0,218.0808089918523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,20.6936866718627,12.0383036935704,77.0,64.90379440248711
0.2,0.22,1.49,0.006,0.008,0.59,0.0,0.46,0.0,0.0,0.0,96.962,0.0,0.0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-18.9189189189189,87.8086609336609,-12.0,149.3631194389393
0.16,0.17,1.29,0.013,0.014,0.95,0.11,0.49,0.0,0.0,0.0,96.781,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,66.6666666666665,65.8,4.5,69.26666385501571
0.17,0.35,0.78,0.009,0.005,0.58,0.1,0.64,0.0,0.0,0.0,97.29,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-150.0,5.2,-165.0,8.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,121.441441441441,137.888198757763,6.48,144.3268938419781
0.17,0.28,1.39,0.01,0.01,0.56,0.0,0.49,0.0,0.0,0.0,97.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,3.33,3.33,25.1880040322579,7.91420118343194,-62.0,7.011393400514201
0.22,0.22,1.37,0.008,0.008,0.66,0.15,0.54,0.0,0.0,0.0,96.624,0.0,0.0,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,176.1554192229039,9.421105740181302,202.0,78.73268736740198
0.19,0.0,0.3,0.0,0.0,3.59,1.79,0.49,0.0,0.0,0.0,93.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-105.148423005565,65.1838671411625,-87.0,262.6942396976352
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,73.0769230769231,133.23782234957,7.26,144.060117226837
0.215,0.0,0.334,0.002,0.0,2.66,1.81,0.0,0.0,0.0,0.0,94.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,149.386213408876,286.036036036036,-46.0,273.2258046109118
0.2,0.0,0.32,0.0,0.0,3.56,1.78,0.49,0.0,0.0,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-120.575221238938,31.0104529616724,-96.0,88.7528730385602
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,3.33,-62.9340965346534,0.74543239951279,-52.0,8.341933340787179
0.23,0.19,1.48,0.008,0.016,0.68,0.12,0.51,0.0,0.0,0.0,96.606,0.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-30.08648137877194,15.42318908671373,31.0,138.3217612803561
0.159,0.24,1.37,0.005,0.008,0.7,0.17,0.5,0.023,0.0,0.0,96.75,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,4.0,-25.0,6.5,-30.0,7.0
0.21,0.0,0.3,0.0,0.0,3.59,1.79,0.54,0.0,0.0,0.0,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-119.86301369863,16.8862275449101,-70.0,222.7125732650454
0.2,0.25,1.2,0.0,0.0,0.3,0.2,0.1,0.02,0.0,0.0,97.63,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,49.740932642487,304.697624190064,-16.0,335.7653067590625
0.16,0.22,1.33,0.008,0.004,0.76,0.22,0.51,0.0,0.0,0.0,96.691,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-100.252844500632,36.4912280701753,-66.0,155.438596491228
0.21,0.12,1.36,0.0,0.0,0.47,0.21,0.49,0.0,0.0,0.0,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,4.8,4.8,-160.11396011396,2.53731343283581,-88.0,39.18540126876
0.21,0.0,0.32,0.002,0.002,3.65,1.04,0.54,0.0,0.0,0.0,94.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,99.8892580287928,189.677419354838,-37.0,180.568900607739
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,23.076923076923,128.653295128939,7.26,144.060117226837
0.17,0.25,1.3,0.009,0.003,0.73,0.1,0.47,0.0,0.0,0.0,96.903,0.0,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.5,-67.687074829932,2.77236693091732,-91.0,4.450594904373757
0.24,0.41,1.52,0.028,0.023,0.43,0.08,0.49,0.0,0.0,0.0,96.589,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,289.848812095032,68.131868131868,13.0,71.29178324518352
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-49.8237534626038,5.8041958041958,-25.0,29.08357137388323
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,1.5,-20.1498994974874,0.961528662420382,-108.0,0.9840361174114971
0.23,0.22,1.29,0.002,0.013,0.045,0.0,0.53,0.0,0.0,0.0,97.386,0.0,0.0,0.28,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,143.493975903614,82.56596153846141,109.0,122.6418376068375
0.22,0.22,1.27,0.013,0.013,0.59,0.11,0.57,0.021,0.006,0.01,96.7756,0.0,0.0004,0.15,0.001,0.001,0.01,0.009,0.01,0.0,0.0,0.0,0.0,55.0,10.0,10.0,28.6324786324786,92.836676217765,7.26,144.060117226837
0.21,0.26,1.2,0.0,0.0,0.28,0.23,0.05,0.02,0.0,0.0,97.704,0.0,0.0,0.04,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-50.4950495049505,46.4285714285714,-16.0,348.3117522923814
0.21,0.26,1.2,0.0,0.0,0.28,0.23,0.05,0.02,0.0,0.0,97.704,0.0,0.0,0.04,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-40.2640264026402,78.0612244897959,-16.0,348.3117522923814
0.2,0.0,0.3,0.0,0.0,3.5,1.0,0.5,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-60.0944510035419,49.8630136986301,-37.0,180.2274290504035
0.2,0.0,0.23,0.0,0.0,3.41,1.83,0.51,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-79.8365122615803,140.434782608695,-96.0,247.1258194817802
0.21,0.21,0.3,0.0,0.0,3.6,1.8,0.5,0.0,0.0,0.0,93.35,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-1.31208997188383,229.832935560859,-95.0,256.7797861201668
0.2,0.0,0.3,0.0,0.0,3.5,1.8,0.5,0.0,0.0,0.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-196.103896103896,6.23287671232878,-90.0,232.9347991749293
0.08,0.11,1.33,0.007,0.003,0.83,0.0,0.43,0.0,0.0,0.0,97.13,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,-29.8941135734071,30.0,-23.0,34.83404653620278
0.2,0.0,1.4,0.002,0.0,0.9,0.15,0.0,0.0,0.0,0.0,97.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-29.3478260869565,11.6363636363636,28.0,208.373507433813
0.2,0.0,0.35,0.002,0.002,4.82,1.83,0.53,0.0,0.0,0.0,92.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-196.061269146608,12.3711340206185,-64.0,228.3400106693199
0.2,0.085,1.35,0.007,0.003,0.83,0.155,0.5,0.013,0.0,0.0,96.8095,0.0,0.0,0.04,0.004,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-17.8502879078694,149.999999999999,-12.0,288.4576293475158
0.2,0.0,0.3,0.0,0.0,3.5,1.0,0.5,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,100.0,232.477341389728,-107.0,218.0808089918523
0.21,0.0,0.11,0.002,0.002,3.64,1.85,0.54,0.0,0.0,0.0,93.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,0.212089077412542,222.568578553615,-80.0,230.6021090279134
0.22,0.22,1.37,0.008,0.008,0.66,0.15,0.54,0.0,0.0,0.0,96.624,0.0,0.0,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,102.1516754850083,48.33049211356456,114.0,104.6764127674321
0.2,0.0,0.3,0.0,0.0,3.5,1.8,1.0,0.0,0.0,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,10.0,-104.722550177095,47.945205479452,-84.0,198.3314600401603
0.18,0.16,1.55,0.003,0.0014,0.64,0.16,0.5,0.0,0.0,0.0,96.7756,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,13.8403739612188,32.4475524475524,-68.0,42.66052980894681
0.17,0.25,1.3,0.009,0.003,0.73,0.1,0.47,0.0,0.0,0.0,96.903,0.0,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,3.33,3.33,-30.8823529411764,9.0451621460309,-78.0,9.780602451059494
